Age,EstimatedSalary,Gender,IsStudent,DailyInternetUsage,TimeSpentOnApp,Purchased
22,62262,Male,0,147,15.57,1
58,50006,Female,1,169,45.71,1
29,82112,Male,0,263,24.09,1
43,46540,Male,1,36,56.99,1
51,58538,Male,0,283,30.57,1
31,72017,Female,0,194,22.99,1
43,69175,Male,1,229,26.67,1
44,68489,Female,0,121,51.94,1
26,55912,Male,0,259,6.74,1
43,79243,Male,1,30,37.23,1
39,124314,Male,1,217,35.06,1
47,90736,Female,0,112,53.82,1
34,23906,Male,0,276,26.81,1
43,59817,Female,0,205,47.36,1
53,83299,Female,0,192,44.38,1
18,32604,Male,0,179,41.76,1
25,15000,Female,0,208,25.76,1
52,51879,Male,0,153,58.22,1
32,49783,Male,1,103,33.51,1
39,111001,Male,0,246,4.15,1
31,78886,Female,0,42,29.45,1
43,66384,Male,0,206,34.84,1
45,62101,Female,1,119,29.79,1
40,81266,Female,0,176,49.11,1
31,74951,Male,0,162,9.33,1
41,81219,Male,1,45,44.62,1
19,78079,Female,0,186,4.22,1
43,95978,Female,1,249,49.9,1
31,70820,Male,0,198,12.97,1
24,89467,Male,0,219,21.99,1
20,78920,Male,0,67,56.53,1
40,75061,Male,1,295,35.5,1
35,60009,Male,0,82,16.99,1
55,68362,Male,0,239,22.81,1
52,68801,Female,1,216,47.96,1
32,96968,Male,0,280,15.47,1
42,75891,Female,0,190,29.36,1
54,47407,Female,0,137,22.45,1
45,31333,Female,0,149,21.97,1
27,41553,Female,1,249,15.15,1
56,52777,Female,1,173,5.85,1
34,81522,Female,1,283,13.45,1
56,54522,Male,1,248,21.97,1
39,100662,Female,1,281,6.89,1
43,39335,Female,0,149,59.99,1
42,86573,Male,0,293,20.6,1
34,23427,Female,1,247,20.56,1
30,42067,Female,0,50,54.2,1
37,45167,Male,0,75,10.41,1
42,44856,Male,0,190,6.43,1
21,54062,Male,1,57,20.48,0
27,89667,Male,1,144,53.52,1
20,87940,Male,0,100,24.27,1
58,44828,Female,1,103,32.36,1
35,65094,Male,0,257,59.69,1
53,81359,Female,0,275,23.28,1
39,65374,Female,0,265,47.85,1
51,109428,Female,0,296,41.5,1
25,79550,Male,0,181,55.27,1
57,48419,Female,0,84,31.29,1
36,50905,Female,1,171,49.58,1
59,45831,Female,0,137,22.2,1
58,52518,Female,0,110,35.91,1
54,70538,Male,0,47,3.62,1
23,64112,Male,0,263,28.0,1
43,58260,Male,1,71,28.07,1
51,84545,Female,0,251,52.51,1
23,78573,Male,0,35,10.32,1
54,30510,Male,0,268,5.78,1
50,38149,Female,0,241,28.44,1
39,45390,Female,0,231,7.62,1
38,49804,Female,0,116,59.7,1
23,54022,Male,0,132,35.23,1
23,59916,Male,0,160,9.54,1
21,78910,Female,1,50,57.21,1
47,41901,Female,0,282,14.41,1
28,50886,Male,0,265,21.3,1
47,30404,Male,0,254,48.82,1
48,46968,Female,0,65,46.1,1
41,64804,Female,0,213,18.96,1
26,47572,Male,1,128,4.46,1
20,44205,Male,0,73,50.17,1
48,57188,Male,1,209,35.25,1
57,75900,Male,1,45,13.54,1
54,47049,Male,0,52,4.19,1
53,95546,Female,1,241,22.44,1
41,48841,Male,1,126,5.96,1
48,59588,Female,1,231,14.8,1
23,98946,Female,0,271,45.59,1
19,84359,Male,0,31,5.21,1
37,66525,Female,1,116,7.14,1
45,79286,Female,0,253,45.18,1
28,38320,Male,0,263,55.56,1
21,115160,Female,1,257,40.11,1
32,39629,Male,0,158,57.5,1
23,75211,Male,0,255,51.54,1
47,98076,Male,1,131,17.78,1
55,76575,Female,0,288,40.32,1
19,68714,Female,0,131,14.14,1
32,98138,Female,0,264,28.4,1
28,85509,Female,0,133,13.33,1
25,57826,Female,1,233,40.11,1
43,108560,Female,0,118,38.87,1
22,51389,Female,0,171,41.15,1
23,110637,Male,1,76,49.33,1
43,84831,Female,0,233,6.25,1
21,60162,Female,0,56,34.63,0
36,44472,Female,0,47,35.37,1
37,73998,Female,0,41,49.27,1
50,54559,Female,0,97,30.74,1
37,72696,Female,0,290,32.48,1
29,89088,Female,0,262,7.04,1
18,92099,Male,0,137,5.39,1
43,104717,Female,0,255,56.73,1
31,44374,Male,0,33,11.58,1
55,76033,Male,0,281,36.68,1
54,34649,Male,0,245,40.95,1
28,70098,Male,1,31,53.6,1
53,31150,Male,0,88,34.12,1
30,122961,Female,1,47,1.23,1
20,102368,Female,0,281,28.46,1
50,31454,Female,1,112,49.61,1
23,54307,Female,0,157,42.06,1
27,88081,Male,0,81,38.36,1
22,75853,Female,0,234,5.23,1
40,70479,Male,1,108,29.89,1
27,76288,Male,0,288,8.78,1
19,91327,Female,0,193,24.12,1
30,120249,Male,0,173,3.18,1
57,41681,Male,0,34,16.65,1
19,64879,Female,0,276,20.68,1
37,25028,Female,1,282,41.02,1
18,68713,Female,1,160,39.75,1
54,111037,Female,0,198,18.22,1
26,81838,Female,0,269,28.66,1
34,89293,Female,1,89,39.42,1
26,74537,Male,0,266,5.45,1
28,52049,Female,0,213,23.64,1
32,31628,Female,0,142,40.04,1
41,106276,Female,1,215,15.34,1
55,58814,Female,1,164,19.46,1
52,65463,Female,1,30,14.21,1
47,20950,Female,0,131,52.01,1
48,53837,Male,0,67,8.18,1
22,73297,Male,0,73,52.26,1
31,78538,Male,1,151,28.03,1
28,110211,Female,0,133,14.73,1
26,63692,Male,1,249,52.77,1
51,67332,Female,0,282,56.77,1
29,108043,Male,0,90,58.55,1
52,99337,Male,1,276,4.76,1
52,34804,Male,1,108,53.63,1
18,106211,Male,1,187,14.16,1
57,29879,Male,0,146,8.0,1
39,81765,Male,1,108,28.25,1
46,88809,Female,0,151,14.66,1
25,74681,Female,1,214,13.14,1
28,60611,Male,0,296,12.37,1
58,58809,Male,0,148,34.06,1
54,15000,Male,1,108,35.05,1
31,73784,Male,1,147,27.11,1
47,70812,Female,0,48,4.5,1
52,107632,Female,1,240,15.86,1
38,63198,Female,0,101,41.01,1
54,56834,Female,0,225,57.42,1
22,57181,Female,1,260,31.64,1
36,49017,Female,1,207,22.23,1
31,58624,Male,0,87,53.58,1
43,44239,Female,0,211,34.85,1
21,85338,Female,1,188,58.97,1
42,79972,Female,1,55,6.02,1
59,33649,Female,1,94,16.26,1
42,72362,Female,1,150,56.77,1
35,97850,Male,0,286,49.52,1
57,96441,Female,1,227,40.36,1
25,44010,Female,0,153,10.78,1
56,103314,Female,1,150,40.93,1
57,56763,Female,0,117,2.03,1
31,70537,Male,1,185,27.2,1
49,61204,Male,1,173,42.24,1
55,39918,Female,0,247,46.83,1
50,50503,Male,0,230,49.17,1
40,101124,Female,0,183,43.94,1
32,101805,Male,0,194,54.6,1
50,87020,Female,1,135,28.61,1
42,64366,Male,0,91,24.84,1
34,115030,Female,1,215,57.09,1
50,94706,Male,0,215,20.07,1
19,67074,Male,1,70,8.73,1
31,21138,Female,1,35,12.81,0
57,91531,Female,0,189,41.77,1
57,101037,Female,0,269,57.66,1
56,80716,Female,0,70,3.47,1
23,22244,Female,0,137,1.65,1
23,74956,Female,0,150,57.95,1
20,124401,Female,1,98,26.97,1
24,66159,Female,0,254,41.67,1
25,119092,Female,1,75,21.49,1
59,87553,Male,0,273,7.99,1
32,71182,Male,0,145,19.59,1
46,105072,Male,0,149,40.32,1
50,54797,Male,1,64,38.15,1
47,39090,Male,0,86,41.21,1
56,39609,Male,1,291,34.34,1
44,75190,Male,0,78,41.85,1
53,81146,Male,0,209,16.73,1
46,52944,Female,1,248,32.88,1
55,100489,Female,0,171,40.36,1
50,72208,Male,0,31,1.28,1
54,90735,Female,0,246,11.09,1
44,52960,Male,0,157,32.71,1
50,65450,Male,0,98,26.95,1
21,25863,Female,1,191,53.77,1
39,62972,Female,1,275,35.83,1
19,75639,Male,0,207,13.07,1
27,55986,Female,0,103,17.93,1
22,68484,Female,0,223,58.19,1
27,75976,Female,1,219,50.33,1
50,56628,Female,0,187,23.27,1
55,63388,Male,0,38,59.19,1
30,51723,Male,0,228,55.16,1
48,46468,Female,0,120,15.6,1
53,100736,Female,0,200,27.42,1
41,34248,Male,0,144,26.31,1
32,91346,Female,0,255,3.79,1
46,35889,Male,0,89,43.69,1
25,107786,Female,1,227,2.86,1
22,84381,Male,0,252,32.41,1
46,60657,Female,0,58,50.34,1
21,93598,Female,0,72,31.64,1
29,97178,Male,1,294,1.3,1
19,84471,Male,0,124,38.16,1
44,81848,Male,1,214,45.17,1
48,75593,Female,0,72,41.9,1
53,105417,Female,0,152,48.69,1
53,69378,Male,0,79,14.74,1
43,73001,Female,1,198,5.49,1
44,91556,Female,1,181,59.08,1
22,62040,Male,0,119,26.71,1
37,97500,Male,1,188,16.42,1
28,92299,Female,1,100,4.71,1
27,141149,Male,0,296,25.34,1
57,66917,Male,0,290,28.17,1
55,84961,Male,0,274,25.5,1
23,81673,Female,0,243,11.59,1
25,90254,Female,0,209,5.86,1
40,68227,Male,0,214,44.5,1
43,81617,Female,0,223,30.06,1
29,73633,Female,1,289,45.26,1
43,91500,Male,0,51,27.42,1
30,21959,Female,0,201,19.73,1
57,64036,Female,0,208,59.28,1
35,123031,Male,0,207,18.09,1
42,108519,Male,0,203,42.68,1
50,77583,Female,1,259,45.67,1
57,84805,Male,1,136,35.32,1
29,82996,Female,0,71,29.46,1
53,85765,Female,1,129,55.15,1
21,48086,Female,0,296,19.54,1
22,53363,Female,0,186,30.46,1
54,53729,Male,0,154,46.89,1
25,58881,Female,1,199,5.2,1
59,109350,Male,1,283,16.01,1
45,40841,Female,1,60,32.52,1
48,119095,Male,0,95,58.35,1
26,80129,Female,0,83,5.91,1
46,40824,Male,0,45,55.62,1
31,55754,Female,0,56,38.66,1
57,80962,Female,1,97,11.66,1
58,37692,Male,1,32,32.67,1
39,61292,Male,0,280,3.88,1
28,41574,Male,0,111,51.32,1
40,85887,Male,1,295,7.41,1
18,41968,Male,0,70,58.46,1
54,32299,Male,0,279,7.12,1
38,106604,Male,1,38,27.67,1
43,62373,Male,0,66,55.12,1
53,60174,Male,0,52,48.21,1
40,81782,Female,1,269,26.06,1
18,69306,Female,1,119,7.24,1
57,49432,Male,1,283,6.3,1
32,54733,Female,1,95,47.04,1
38,87961,Female,0,128,17.93,1
26,45896,Female,1,136,7.38,1
26,69097,Female,1,158,45.33,1
27,111696,Male,0,288,51.83,1
43,62562,Male,0,256,50.8,1
58,100812,Male,1,221,58.09,1
52,44755,Male,0,283,14.88,1
42,74612,Female,0,193,38.58,1
43,101151,Female,0,73,33.16,1
28,55734,Male,0,228,6.09,1
55,117931,Female,0,261,8.35,1
19,68655,Male,0,83,12.75,1
24,40934,Female,0,221,46.81,1
35,95098,Female,0,287,46.1,1
44,109629,Female,1,79,26.07,1
51,38824,Female,0,212,30.78,1
44,81036,Male,1,168,27.86,1
34,53178,Male,0,114,14.56,1
41,44463,Female,1,202,32.18,1
42,47950,Female,1,200,4.35,1
24,75254,Female,1,223,37.2,1
23,102336,Male,0,172,52.57,1
41,68476,Male,1,206,34.38,1
50,80500,Male,0,63,51.13,1
46,56152,Female,0,203,7.92,1
39,66841,Female,0,277,36.05,1
43,48296,Male,0,43,6.77,0
45,24735,Male,0,97,50.39,1
38,57205,Female,0,254,13.38,1
24,98232,Male,1,43,10.85,1
34,15000,Male,1,43,14.26,1
37,97533,Male,0,52,53.61,1
58,78217,Male,0,177,19.33,1
37,66535,Female,0,203,45.35,1
39,56866,Female,0,203,35.13,1
45,81972,Male,1,151,58.83,1
57,104963,Female,0,285,34.44,1
24,76449,Female,0,35,10.58,1
18,64739,Male,0,284,33.77,1
49,137474,Male,1,98,46.73,1
30,72153,Female,0,181,40.92,1
47,29041,Male,0,67,25.08,1
40,78195,Female,1,87,57.52,1
36,55290,Male,0,268,8.98,1
49,61173,Female,0,142,59.58,1
47,101961,Female,0,149,37.87,1
46,91944,Female,0,73,48.28,1
46,25948,Female,0,293,32.86,1
47,26766,Male,0,259,42.05,1
33,73526,Female,1,168,49.02,1
57,94314,Female,0,119,4.8,1
36,15000,Female,0,214,53.24,1
35,94490,Female,1,257,36.88,1
18,131651,Female,0,240,31.13,1
31,99658,Male,1,232,46.87,1
19,50172,Female,1,268,59.99,1
45,86051,Male,0,192,10.77,1
47,75824,Female,0,223,56.7,1
55,114545,Female,0,282,21.68,1
21,98381,Female,1,214,53.35,1
18,47525,Male,0,255,43.17,1
25,84678,Male,0,290,18.71,1
46,49491,Female,0,282,20.04,1
56,95954,Female,0,83,22.41,1
20,63655,Male,1,266,22.6,1
49,69014,Female,0,282,37.68,1
27,74235,Male,0,134,33.34,1
27,56221,Female,0,162,18.27,1
36,72661,Female,0,123,16.24,1
51,81472,Female,0,179,50.94,1
50,62971,Female,1,228,3.56,1
40,75483,Male,0,181,58.85,1
45,51399,Male,0,200,8.47,1
49,39235,Female,0,178,37.4,1
24,69147,Female,0,237,43.92,1
46,95435,Female,0,259,14.26,1
25,94620,Male,0,214,1.37,1
18,93051,Male,1,194,11.91,1
20,95246,Female,0,226,17.65,1
41,74603,Female,0,168,20.89,1
40,56293,Male,0,215,38.68,1
25,63476,Female,1,102,56.81,1
54,66972,Female,0,184,33.96,1
20,53550,Male,0,220,1.78,1
50,84823,Female,0,158,57.71,1
45,54699,Female,0,150,2.43,1
25,23756,Male,0,142,37.58,1
51,96465,Female,0,69,54.83,1
52,82757,Male,0,129,35.23,1
49,26868,Male,1,82,23.42,1
41,53801,Male,0,146,37.7,1
31,67593,Male,1,166,45.81,1
49,69922,Male,0,104,25.66,1
33,122619,Male,1,142,36.88,1
21,46019,Female,0,226,42.17,1
54,44472,Female,0,270,18.14,1
38,101786,Male,0,135,15.68,1
31,65418,Male,1,296,58.96,1
48,99333,Male,0,140,32.61,1
35,63352,Female,0,98,15.13,1
24,100464,Female,1,289,37.49,1
27,63061,Female,1,75,37.27,1
24,66876,Male,0,86,56.5,1
50,44070,Male,0,93,57.38,1
40,113199,Male,0,114,35.1,1
38,51155,Male,1,194,6.43,1
36,38072,Male,0,258,35.47,1
36,110503,Male,0,200,21.23,1
53,86471,Male,0,146,39.59,1
46,109610,Female,0,256,26.38,1
35,52169,Male,0,40,30.47,1
19,85129,Female,1,48,50.42,1
18,105002,Male,0,61,47.08,1
22,41435,Male,0,291,25.59,1
37,78164,Male,0,229,5.11,1
28,58670,Female,0,127,8.07,1
59,60169,Male,1,283,54.69,1
19,49472,Female,0,196,20.1,1
20,80655,Male,1,297,50.61,1
40,64061,Male,1,112,53.42,1
29,46863,Female,0,179,10.94,1
37,105498,Male,1,123,26.23,1
22,71286,Male,0,103,26.99,1
54,30820,Male,0,86,36.88,1
55,52873,Male,1,50,26.79,1
47,32992,Male,0,137,40.48,1
26,54342,Male,0,279,58.28,1
51,78801,Male,0,230,20.25,1
52,85480,Male,0,195,42.19,1
39,91128,Male,0,175,49.67,1
41,54406,Female,0,236,7.92,1
34,61097,Female,0,217,37.36,1
27,80993,Female,0,108,18.59,1
47,91568,Female,1,167,23.48,1
40,66494,Female,1,298,10.08,1
49,86052,Male,1,192,54.62,1
34,55995,Male,0,201,44.43,1
34,16272,Female,0,64,23.19,1
31,92654,Female,0,91,8.79,1
26,84086,Male,0,65,20.74,1
57,67566,Female,1,206,32.45,1
19,74372,Female,1,230,48.54,1
42,98912,Male,1,67,28.06,1
56,69788,Male,0,230,9.07,1
26,15000,Male,0,163,41.09,1
39,19241,Female,0,166,9.95,1
21,103468,Male,0,89,52.5,1
43,84832,Male,0,34,57.62,1
46,98398,Male,0,140,48.12,1
51,107160,Male,0,236,52.87,1
40,105711,Male,0,254,20.14,1
54,34767,Male,0,179,10.67,1
28,64955,Female,0,211,5.41,1
23,47872,Male,0,182,27.42,1
35,74082,Female,0,191,53.06,1
38,36130,Male,0,208,39.38,1
59,71074,Female,0,104,14.04,1
53,26937,Male,0,254,21.86,1
58,61321,Female,0,87,33.44,1
55,106460,Female,0,90,23.82,1
51,52945,Female,0,65,55.17,1
34,52684,Male,0,48,56.86,1
54,73147,Female,1,113,2.64,1
42,74551,Male,0,108,46.34,1
55,77846,Female,0,198,57.08,1
29,50123,Male,0,122,33.25,1
40,54965,Female,0,51,4.47,1
59,71708,Female,0,297,5.09,1
39,94588,Female,0,84,13.35,1
38,51742,Female,0,151,42.09,1
44,65072,Male,1,97,12.13,1
48,21615,Male,0,228,32.5,1
23,59093,Female,0,114,30.24,1
44,75039,Female,0,221,25.19,1
57,91760,Female,1,199,41.04,1
51,50345,Female,0,95,22.28,1
29,74292,Female,0,197,46.5,1
24,76790,Male,0,195,21.11,1
27,25199,Female,0,194,21.52,1
34,38573,Female,0,98,20.1,1
43,82560,Female,0,261,39.64,1
38,71512,Male,0,215,12.53,1
45,72374,Female,0,67,39.51,1
19,46760,Male,0,157,6.7,1
18,33798,Female,0,136,35.96,1
53,81969,Male,0,169,32.27,1
43,74181,Male,0,107,54.0,1
46,21485,Male,1,87,34.41,1
38,67529,Male,0,172,1.72,1
28,114524,Male,0,182,28.48,1
57,84993,Male,1,251,8.24,1
28,47614,Female,1,239,18.21,1
53,74171,Male,0,42,12.87,1
56,64855,Male,1,277,59.95,1
57,111158,Male,0,167,45.77,1
52,41861,Male,0,41,6.1,1
51,102487,Female,0,168,45.67,1
41,40158,Female,0,97,26.8,1
39,78346,Male,0,236,49.62,1
22,86127,Male,0,130,12.06,1
50,98846,Male,0,68,47.4,1
53,89208,Male,0,186,11.51,1
37,31892,Male,0,38,44.54,1
36,70028,Female,1,35,46.64,1
52,82780,Female,0,82,23.93,1
34,97158,Female,1,200,17.04,1
51,41736,Female,0,172,32.43,1
26,46522,Male,0,293,25.39,1
43,33411,Female,0,247,45.76,1
19,69991,Female,0,118,55.96,1
26,76762,Male,0,165,22.77,1
26,78863,Female,0,128,5.89,1
57,63353,Male,0,79,37.85,1
34,67172,Female,0,152,56.58,1
18,67367,Female,0,194,4.47,1
42,64185,Female,0,151,22.96,1
57,24120,Male,0,169,23.93,1
59,46085,Male,0,258,3.91,1
42,83441,Male,0,203,38.32,1
56,58886,Male,0,158,15.59,1
52,57479,Male,0,288,40.63,1
20,101657,Female,0,137,23.07,1
54,96883,Female,0,33,25.41,1
47,51739,Female,0,182,50.13,1
55,107277,Male,0,85,24.38,1
51,65109,Male,1,35,49.42,1
29,89998,Female,0,274,47.5,1
36,69135,Female,1,223,12.1,1
54,54004,Female,0,284,57.16,1
34,90046,Male,0,262,16.09,1
27,47446,Male,0,234,33.37,1
29,66068,Male,0,145,3.53,1
33,69928,Female,0,201,45.28,1
41,60364,Male,0,183,26.91,1
36,36007,Male,1,80,18.97,1
25,82665,Male,0,299,38.45,1
48,93016,Female,0,89,50.94,1
38,74105,Male,0,123,4.28,1
34,50982,Male,0,227,20.56,1
40,124191,Female,0,100,20.83,1
54,64222,Male,0,233,55.11,1
33,63795,Male,1,221,37.17,1
23,15000,Male,0,90,48.18,1
25,38975,Male,1,71,39.33,1
42,99012,Female,0,228,45.03,1
35,152322,Female,0,229,47.99,1
42,102145,Female,0,105,37.61,1
29,43950,Male,1,219,21.03,1
32,81902,Female,1,290,30.23,1
43,60278,Male,0,195,47.2,1
58,61042,Male,0,40,10.89,1
43,37453,Male,0,244,24.92,1
49,82987,Female,0,195,4.2,1
27,38285,Male,0,51,32.18,1
33,15000,Male,0,48,29.47,1
24,59766,Male,0,281,47.51,1
34,15000,Male,1,141,40.72,1
40,49799,Female,0,84,28.08,1
43,84990,Female,0,115,32.18,1
38,98294,Female,0,183,8.73,1
39,85940,Female,0,274,48.51,1
24,64230,Female,0,210,4.64,1
31,56397,Female,1,146,19.41,1
32,46835,Female,1,244,53.6,1
24,107159,Male,0,176,53.04,1
26,38531,Male,1,229,15.89,1
25,73106,Male,0,202,57.94,1
40,84837,Female,1,191,57.5,1
46,20366,Male,1,120,57.34,1
35,15000,Female,0,66,1.91,1
48,84781,Male,0,156,27.39,1
47,33622,Female,0,275,18.47,1
56,77738,Male,0,179,3.03,1
52,48109,Male,0,177,19.86,1
35,76690,Male,0,96,51.27,1
59,80079,Female,1,195,19.02,1
56,95124,Male,1,176,27.1,1
34,81076,Male,1,256,39.8,1
31,75612,Female,1,34,1.69,1
48,113487,Female,0,127,26.15,1
41,45572,Male,1,281,56.9,1
52,71309,Male,0,123,7.99,1
51,92760,Male,0,93,49.83,1
20,15000,Female,0,268,37.87,1
54,108123,Male,1,260,59.49,1
57,65844,Female,0,175,4.94,1
43,80724,Male,0,110,54.75,1
40,57670,Male,0,237,41.53,1
56,81005,Female,0,245,19.99,1
32,76635,Female,1,265,32.81,1
21,41894,Female,1,59,28.08,1
46,59004,Male,0,247,47.62,1
39,82571,Male,1,116,19.06,1
42,106766,Male,1,277,14.11,1
30,60600,Male,0,71,58.33,1
35,37721,Male,0,102,18.04,1
50,78829,Male,0,299,53.57,1
33,62476,Male,0,165,43.67,1
59,90063,Male,0,74,14.03,1
19,51355,Male,0,58,4.03,1
52,35979,Male,1,196,36.76,1
59,109233,Male,0,298,56.97,1
51,58165,Male,1,103,40.79,1
47,47358,Male,1,71,1.55,0
30,52901,Female,1,96,8.47,1
30,105258,Female,0,51,28.22,1
35,127331,Male,0,236,50.15,1
49,50258,Male,0,83,37.39,1
49,65130,Male,1,237,57.53,1
52,78045,Female,0,43,51.8,1
56,23421,Female,0,299,26.59,1
46,57229,Male,0,241,4.26,1
46,117251,Female,0,235,26.25,1
33,61867,Female,0,260,22.38,1
27,101594,Female,0,138,10.91,1
47,68306,Female,0,280,57.68,1
42,16802,Male,0,211,24.69,1
56,94801,Female,0,59,57.61,1
37,61292,Female,0,72,15.37,1
22,105794,Female,0,217,46.77,1
18,75052,Male,0,60,18.26,1
47,70158,Male,0,212,52.76,1
20,81776,Female,1,77,14.63,1
31,79497,Female,1,289,22.77,1
47,26645,Male,1,180,14.85,1
21,96521,Female,1,125,39.43,1
35,69175,Female,0,97,19.2,1
54,70678,Male,0,93,32.73,1
42,80453,Male,0,126,4.22,1
18,92602,Female,0,108,11.78,1
32,96377,Female,0,202,40.59,1
26,86646,Male,0,173,30.26,1
32,26349,Female,0,286,26.79,1
41,68226,Male,0,297,30.01,1
21,46599,Female,0,175,10.32,1
29,74480,Female,0,198,28.52,1
54,65032,Female,0,276,1.9,1
54,120900,Male,0,242,54.86,1
23,35919,Female,1,154,36.73,1
56,70252,Male,1,128,49.3,1
41,72828,Female,1,213,30.01,1
28,58339,Male,0,139,45.86,1
30,69424,Female,0,135,45.38,1
51,123539,Male,1,97,17.12,1
42,79061,Female,0,32,58.9,1
24,107793,Female,1,171,57.89,1
21,58250,Female,1,243,19.99,1
25,89307,Male,0,94,49.37,1
37,49730,Male,0,258,17.68,1
46,48199,Female,0,52,4.26,1
27,25462,Female,1,154,25.73,1
51,43349,Female,1,105,57.84,1
43,71399,Male,1,76,55.16,1
58,108650,Female,1,60,58.81,1
20,67088,Male,0,132,10.55,1
23,75804,Male,1,42,12.25,0
22,98641,Male,0,157,16.84,1
22,61909,Female,0,192,10.78,1
40,45597,Female,1,126,8.82,1
26,48446,Male,0,130,42.86,1
52,98031,Female,0,204,23.22,1
37,73613,Male,0,218,19.16,1
59,73615,Male,0,104,15.71,1
52,47716,Male,1,253,4.85,1
35,103582,Male,0,254,22.8,1
34,116183,Male,0,116,4.97,1
41,74330,Female,1,43,17.16,1
20,92954,Female,1,230,18.79,1
49,53878,Male,0,156,41.34,1
52,101860,Female,0,60,43.87,1
55,84389,Male,0,152,29.77,1
30,39240,Female,1,252,58.14,1
42,81302,Female,0,285,13.17,1
26,81176,Male,0,172,16.27,1
21,74541,Female,0,264,45.55,1
31,82712,Male,0,90,41.44,1
54,68829,Male,0,36,43.94,1
51,65416,Female,1,144,56.68,1
28,76243,Female,0,261,45.89,1
58,61257,Male,0,213,55.94,1
20,53804,Male,0,145,29.13,1
45,97759,Male,0,277,59.47,1
46,55663,Female,0,34,33.94,1
26,65979,Male,0,84,34.54,1
20,58006,Male,0,54,39.43,1
42,48241,Female,0,248,58.67,1
51,108545,Female,0,127,18.45,1
29,33975,Female,0,238,46.07,1
59,79931,Female,0,264,53.31,1
26,66730,Male,0,237,27.04,1
32,81967,Female,1,213,18.69,1
57,65739,Female,0,179,58.82,1
42,82311,Male,0,262,54.48,1
22,77076,Male,0,48,34.94,1
28,84715,Female,0,106,15.84,1
51,113590,Male,0,192,39.5,1
41,23328,Female,0,287,46.17,1
32,72031,Male,1,254,25.62,1
55,45155,Male,0,36,51.42,1
25,51884,Female,1,122,37.28,1
22,46197,Female,0,49,29.03,1
43,62696,Male,0,158,27.07,1
35,98054,Female,1,263,12.71,1
23,60552,Male,0,162,53.87,1
54,78647,Male,1,281,59.77,1
30,92419,Male,1,224,13.28,1
45,48709,Female,0,191,21.59,1
22,50059,Female,0,30,27.57,1
30,70007,Female,0,261,30.63,1
34,24955,Male,0,34,43.0,1
57,120230,Female,0,143,13.24,1
49,70141,Female,0,195,7.36,1
46,83989,Female,0,167,38.99,1
20,65114,Male,0,62,43.09,1
57,85902,Female,0,64,28.29,1
51,65642,Female,0,98,57.08,1
57,83957,Female,0,127,11.17,1
44,102418,Male,0,119,36.44,1
30,15000,Female,0,157,43.0,1
50,86657,Female,0,91,45.51,1
23,56765,Female,0,168,13.21,1
41,42382,Female,0,253,17.61,1
36,33911,Male,0,273,50.7,1
33,72440,Female,0,283,19.53,1
57,77049,Female,0,229,46.1,1
45,54356,Female,1,93,29.07,1
50,38541,Male,0,167,56.52,1
58,72866,Female,1,273,52.09,1
30,71735,Male,1,116,43.42,1
42,85032,Female,0,213,49.55,1
59,87184,Female,0,178,31.09,1
53,99114,Male,0,81,31.67,1
44,86849,Female,1,216,34.4,1
55,29195,Male,1,87,16.52,1
24,69767,Female,0,73,19.95,1
22,95000,Female,0,155,33.54,1
48,91201,Female,0,168,20.6,1
40,130743,Male,0,113,44.92,1
59,92228,Female,0,211,33.41,1
27,36331,Female,0,54,25.28,1
49,30495,Female,0,240,19.48,1
47,71398,Female,0,192,42.61,1
56,73772,Female,1,136,23.54,1
48,56290,Male,0,86,20.74,1
35,89203,Male,0,212,32.22,1
53,15000,Female,1,39,3.99,1
19,58401,Female,0,208,9.0,1
31,15000,Male,1,272,14.43,1
30,51199,Female,0,293,12.69,1
46,61319,Female,1,129,35.77,1
29,96281,Female,0,297,40.49,1
56,39454,Male,0,41,8.43,1
19,66583,Male,0,96,52.43,1
49,56900,Male,0,144,58.37,1
30,66953,Female,0,116,23.86,1
44,60297,Female,0,83,32.89,1
58,63664,Female,0,261,11.86,1
34,53707,Female,0,259,44.05,1
57,79244,Female,0,228,29.27,1
48,97559,Female,1,218,11.13,1
51,71046,Female,0,295,8.29,1
41,120207,Female,0,171,21.28,1
52,71963,Male,0,157,23.87,1
23,90151,Male,1,204,24.83,1
36,51006,Male,0,162,6.32,1
47,67122,Female,0,287,50.19,1
24,62240,Female,0,66,18.43,1
27,39433,Female,0,57,43.2,1
58,50789,Male,1,67,1.29,1
49,78933,Female,0,173,1.69,1
51,102097,Female,0,44,18.5,1
45,84037,Male,1,283,50.72,1
32,78405,Female,1,182,56.75,1
47,48554,Female,1,70,38.3,1
54,82137,Female,0,284,5.74,1
46,54187,Female,0,270,56.09,1
39,40691,Female,0,260,42.54,1
21,47520,Female,1,221,47.6,1
37,66998,Female,1,222,24.97,1
49,56500,Female,1,133,56.83,1
53,77189,Male,0,223,28.13,1
21,60555,Female,0,31,58.83,1
44,76946,Male,0,269,6.47,1
34,62223,Female,1,139,28.52,1
29,68788,Female,0,239,36.12,1
39,45476,Female,0,73,11.77,1
34,105880,Female,1,171,23.37,1
27,29235,Male,0,272,55.78,1
18,132236,Female,1,43,28.61,1
39,81845,Female,0,138,36.04,1
43,30932,Male,1,88,10.53,1
35,72474,Female,0,142,38.51,1
31,75559,Female,0,200,42.17,1
